"date","calculated_market_cap","expected_market_cap","sp500_market_cap_calc_ratio","available_data_prop"
"2007-09-28","13609772191936.75","12935724198378.50","1.052","0.965"
"2007-09-27","13641645199864.95","12974952888759.04","1.051","0.965"
"2007-09-26","13601757023644.05","12924455481703.31","1.052","0.967"
"2007-09-25","13529212749014.82","12854894456212.11","1.052","0.967"
"2007-09-24","13548287815032.71","12859300270250.53","1.054","0.965"
"2007-09-21","13609449221243.71","12927251479073.84","1.053","0.965"
"2007-09-20","13549715622567.44","12867942443941.28","1.053","0.965"
"2007-09-19","13624561201934.45","12955041998393.10","1.052","0.965"
"2007-09-18","13545700416595.18","12876669344825.07","1.052","0.965"
"2007-09-17","13196363640624.05","12511240961215.40","1.055","0.965"
"2007-09-14","13244803064359.19","12575633627930.76","1.053","0.965"
"2007-09-13","13236664372887.81","12573091812139.36","1.053","0.965"
"2007-09-12","13135154992346.21","12468114819954.72","1.053","0.965"
"2007-09-11","13131677483470.90","12467521729603.39","1.053","0.965"
"2007-09-10","12964775332231.46","12299846614564.31","1.054","0.965"
"2007-09-07","12982244823386.25","12315521145277.92","1.054","0.967"
"2007-09-06","13176797065569.06","12527339127894.24","1.052","0.965"
"2007-09-05","13136178797896.19","12474299905047.11","1.053","0.965"
"2007-09-04","13273843876127.54","12619437586735.81","1.052","0.965"
"2007-08-31","13145860016375.04","12488703527865.02","1.053","0.965"
"2007-08-30","13015177542867.66","12350174567233.95","1.054","0.965"
"2007-08-29","13061735968888.35","12402027609378.42","1.053","0.965"
"2007-08-28","12806964594498.76","12135984223212.33","1.055","0.965"
"2007-08-27","13084193852186.03","12427699948871.52","1.053","0.965"
"2007-08-24","13198851029834.69","12534286757724.05","1.053","0.967"
"2007-08-23","13049383320752.09","12391351983054.56","1.053","0.965"
"2007-08-22","13058240679819.44","12404654152362.86","1.053","0.965"
"2007-08-21","12923407832989.06","12261041560149.00","1.054","0.965"
"2007-08-20","12910335134486.03","12247739390840.70","1.054","0.965"
"2007-08-17","12911424689676.95","12251043751369.51","1.054","0.965"
"2007-08-16","12635516585058.34","11957294573077.20","1.057","0.965"
"2007-08-15","12600132081455.18","11918574245854.94","1.057","0.965"
"2007-08-14","12756159052041.66","12086672996859.25","1.055","0.965"
"2007-08-13","12970410114433.90","12310183332115.99","1.054","0.965"
"2007-08-10","12985380092370.41","12316283690015.34","1.054","0.965"
"2007-08-09","12988944820945.31","12311623694397.78","1.055","0.965"
"2007-08-08","13347882666127.42","12687812431524.36","1.052","0.965"
"2007-08-07","13179329847857.34","12511749324373.68","1.053","0.965"
"2007-08-06","13103094647007.07","12435155941859.62","1.054","0.965"
"2007-08-03","12822147488435.01","12141915126725.58","1.056","0.965"
"2007-08-02","13131919757022.98","12473537360309.69","1.053","0.965"
"2007-08-01","13080856041896.48","12419396683952.96","1.053","0.965"
"2007-07-31","12994234981270.74","12330094222481.92","1.054","0.965"
"2007-07-30","13150516992203.38","12488025710320.65","1.053","0.965"
"2007-07-27","13042596690647.83","12361273829523.04","1.055","0.965"
"2007-07-26","13243812582423.78","12562162004236.36","1.054","0.965"
"2007-07-25","13538094062861.91","12862350449200.20","1.053","0.965"
"2007-07-24","13490001554791.71","12802617778102.40","1.054","0.965"
"2007-07-23","13731069262066.22","13061289898473.45","1.051","0.965"
"2007-07-20","13689730265452.97","12997998685267.69","1.053","0.965"
"2007-07-19","13855821133076.22","13158810897670.00","1.053","0.965"
"2007-07-18","13808108450426.48","13100264407274.85","1.054","0.965"
"2007-07-17","13836997495227.84","13127377109049.74","1.054","0.965"
"2007-07-16","13839903327434.72","13128648016945.44","1.054","0.965"
"2007-07-13","13863050014915.61","13153896720473.30","1.054","0.965"
"2007-07-12","13821471986278.67","13113227667810.97","1.054","0.965"
"2007-07-11","13602564459258.82","12868027171134.32","1.057","0.967"
"2007-07-10","13518938421817.60","12794822876342.12","1.057","0.965"
"2007-07-09","13690303925237.24","12978935066832.22","1.055","0.965"
"2007-07-06","13673870427698.38","12966988532612.66","1.055","0.965"
"2007-07-05","13623855009896.50","12924286027317.22","1.054","0.963"
"2007-07-03","13618601518465.66","12919795486085.75","1.054","0.963"
"2007-07-02","13570659364374.29","12873703893068.44","1.054","0.963"
"2007-06-29","13517400521297.11","12737462566649.62","1.061","0.971"
"2007-06-28","13473401235155.04","12757458184208.60","1.056","0.963"
"2007-06-27","13477515035477.60","12762795997370.54","1.056","0.963"
"2007-06-26","13369452809998.21","12648837922722.96","1.057","0.963"
"2007-06-25","13407436467781.36","12689930611350.52","1.057","0.963"
"2007-06-22","13445461595726.05","12730769118398.95","1.056","0.963"
"2007-06-21","13601451318556.73","12897088598349.28","1.055","0.963"
"2007-06-20","13529967998825.46","12817868672850.78","1.056","0.963"
"2007-06-19","13694747499852.82","12994609597545.84","1.054","0.963"
"2007-06-18","13681462853831.77","12972156891388.50","1.055","0.963"
"2007-06-15","13694934417649.24","12987916149295.16","1.054","0.963"
"2007-06-14","13615455669272.49","12903697319406.91","1.055","0.963"
"2007-06-13","13558111331714.19","12841846468482.94","1.056","0.963"
"2007-06-12","13379130130834.29","12649769921846.47","1.058","0.963"
"2007-06-11","13502827994814.42","12786350157037.47","1.056","0.963"
"2007-06-08","13495931938236.62","12774064714045.72","1.057","0.963"
"2007-06-07","13361710312854.82","12630452121831.86","1.058","0.963"
"2007-06-06","13575959487527.25","12856334818493.90","1.056","0.963"
"2007-06-05","13688718149477.21","12971309619458.04","1.055","0.963"
"2007-06-04","13753426866321.10","13041040099335.33","1.055","0.963"
"2007-06-01","13726066054778.58","13016977576510.12","1.054","0.963"
"2007-05-31","13691862098231.38","12968513622087.50","1.056","0.965"
"2007-05-30","13686898548545.73","12965209261558.69","1.056","0.965"
"2007-05-29","13570688900482.91","12862519903586.30","1.055","0.963"
"2007-05-25","13543709860316.03","12842354831641.22","1.055","0.963"
"2007-05-24","13474207683193.33","12772709078956.98","1.055","0.963"
"2007-05-23","13591143133485.69","12897851143086.70","1.054","0.963"
"2007-05-22","13613506484742.85","12913440946607.26","1.054","0.963"
"2007-05-21","13621797325506.68","12921744211525.82","1.054","0.963"
"2007-05-18","13597112347551.08","12901833321159.89","1.054","0.963"
"2007-05-17","13513125943510.90","12817106128113.36","1.054","0.961"
"2007-05-16","13526148070755.14","12828883207946.83","1.054","0.963"
"2007-05-15","13417359225087.65","12719161492951.58","1.055","0.963"
"2007-05-14","13433466863462.66","12735768022788.70","1.055","0.963"
"2007-05-11","13449772157482.83","12758644364911.26","1.054","0.963"
"2007-05-10","13335144590084.41","12636806661310.35","1.055","0.963"
"2007-05-09","13501878904420.28","12815665765831.57","1.054","0.963"
"2007-05-08","13470642457340.99","12774488350010.96","1.054","0.963"
"2007-05-07","13484375540424.53","12789400335987.14","1.054","0.963"
"2007-05-04","13461213522721.67","12756695639471.18","1.055","0.963"
"2007-05-03","13435812029654.41","12729328756117.16","1.056","0.963"
"2007-05-02","13379650520783.93","12674510262216.06","1.056","0.963"
"2007-05-01","13302421537546.82","12593002702505.30","1.056","0.963"
"2007-04-30","13272814627849.25","12559704915638.01","1.057","0.963"
"2007-04-27","13375217832952.58","12658835731502.45","1.057","0.963"
"2007-04-26","13377691033394.21","12660360820977.28","1.057","0.963"
"2007-04-25","13386112284196.34","12670273902563.73","1.056","0.963"
"2007-04-24","13266488459186.73","12543098385800.89","1.058","0.963"
"2007-04-23","13272060613529.59","12547504199839.31","1.058","0.963"
"2007-04-20","13298264246747.81","12576480899861.22","1.057","0.963"
"2007-04-19","13176878775743.93","12461082462931.85","1.057","0.963"
"2007-04-18","13192627948572.27","12476079176101.09","1.057","0.963"
"2007-04-17","13187384420322.96","12467437002410.34","1.058","0.963"
"2007-04-16","13157776167765.16","12441934117303.34","1.058","0.963"
"2007-04-13","13016495018257.34","12309590241764.66","1.057","0.963"
"2007-04-12","12972525170149.06","12266803009276.16","1.058","0.963"
"2007-04-11","12896534202903.72","12191141625885.62","1.058","0.963"
"2007-04-10","12972386494946.83","12271801913665.92","1.057","0.963"
"2007-04-09","12939376348487.64","12239775034694.32","1.057","0.963"
"2007-04-05","12920312888322.63","12232573223285.37","1.056","0.961"
"2007-04-04","12882436040636.43","12195377985537.94","1.056","0.961"
"2007-04-03","12862075116916.24","12181821634650.50","1.056","0.961"
"2007-04-02","12748102967067.19","12069812285442.99","1.056","0.961"
"2007-03-30","12698302281058.79","12038547951208.82","1.055","0.963"
"2007-03-29","12663158080086.56","12052697392447.60","1.051","0.961"
"2007-03-28","12632904636807.50","12007791980132.94","1.052","0.963"
"2007-03-27","12718259472734.08","12104211525819.88","1.051","0.961"
"2007-03-26","12791297714555.67","12179534000438.24","1.050","0.961"
"2007-03-23","12781667628059.00","12167756920604.78","1.050","0.961"
"2007-03-22","12800191821552.12","12154454751296.47","1.053","0.963"
"2007-03-21","12799633866834.06","12158691110948.80","1.053","0.961"
"2007-03-20","12603014229591.28","11954498575706.67","1.054","0.961"
"2007-03-19","12554055756187.81","11879260828281.35","1.057","0.963"
"2007-03-16","12404185561827.28","11751238039588.05","1.056","0.961"
"2007-03-15","12446456037898.18","11796397633481.85","1.055","0.961"
"2007-03-14","12409852484290.36","11753102037835.08","1.056","0.961"
"2007-03-13","12336513714249.49","11674983565846.18","1.057","0.961"
"2007-03-12","12569007679036.26","11917726973924.48","1.055","0.961"
"2007-03-09","12542852452070.71","11885954276532.03","1.055","0.961"
"2007-03-08","12539101757909.86","11877820465999.56","1.056","0.961"
"2007-03-07","12466770469045.03","11793771090497.41","1.057","0.961"
"2007-03-06","12486744473805.99","11822917244905.42","1.056","0.961"
"2007-03-05","12315201181454.71","11642533050909.36","1.058","0.961"
"2007-03-02","12412856398865.88","11753102037835.08","1.056","0.961"
"2007-03-01","12551227528947.93","11888665546709.52","1.056","0.963"
"2007-02-28","12578710151224.47","11919590972171.50","1.055","0.961"
"2007-02-27","12528077909783.88","11853673215981.30","1.057","0.961"
"2007-02-26","12941736707849.43","12280105178584.47","1.054","0.961"
"2007-02-23","12979842288552.36","12295525527718.94","1.056","0.961"
"2007-02-22","13027975956603.10","12339498940910.09","1.056","0.961"
"2007-02-21","13040313029974.58","12350089840040.90","1.056","0.963"
"2007-02-20","13052128983738.64","12367458914615.44","1.055","0.961"
"2007-02-16","13013338920028.55","12332381856694.18","1.055","0.961"
"2007-02-15","13018922947101.31","12343142210211.09","1.055","0.961"
"2007-02-14","13010611503675.42","12330348404061.06","1.055","0.963"
"2007-02-13","12913099952648.94","12236809582937.70","1.055","0.961"
"2007-02-12","12826148860260.95","12144541669710.03","1.056","0.961"
"2007-02-09","12882852043046.97","12184278723248.85","1.057","0.963"
"2007-02-08","12960356893524.19","12271124096121.54","1.056","0.961"
"2007-02-07","12977830111408.54","12285612446132.50","1.056","0.961"
"2007-02-06","12959167149802.84","12268497553137.10","1.056","0.961"
"2007-02-05","12952074748833.30","12259940106639.40","1.056","0.961"
"2007-02-02","12967350318810.93","12271801913665.92","1.057","0.961"
"2007-02-01","12953297118607.15","12251043751369.51","1.057","0.963"
"2007-01-31","12890614973481.65","12185803812723.69","1.058","0.961"
"2007-01-30","12814809143038.34","12105990796873.86","1.059","0.961"
"2007-01-29","12748258213583.36","12036514498575.71","1.059","0.961"
"2007-01-26","12758579252722.77","12049731940690.97","1.059","0.961"
"2007-01-25","12774187760346.86","12064305017894.97","1.059","0.961"
"2007-01-24","12909608570461.05","12201817252209.48","1.058","0.961"
"2007-01-23","12809219656728.06","12098958439851.00","1.059","0.961"
"2007-01-22","12772123798839.60","12056340661748.60","1.059","0.961"
"2007-01-19","12834741769198.51","12120224965305.68","1.059","0.961"
"2007-01-18","12798730095682.23","12085232634577.46","1.059","0.961"
"2007-01-17","12838566577352.70","12121241691622.23","1.059","0.961"
"2007-01-16","12852287405020.90","12132086772332.19","1.059","0.961"
"2007-01-12","12839123430135.35","12122173690745.74","1.059","0.961"
"2007-01-11","12779560244243.37","12063711927543.64","1.059","0.961"
"2007-01-10","12704104185497.61","11987626908187.86","1.060","0.961"
"2007-01-09","12686381936335.90","11964411657293.11","1.060","0.963"
"2007-01-08","12679500708468.29","11970596742385.51","1.059","0.961"
"2007-01-05","12655695175664.24","11944077130961.95","1.060","0.961"
"2007-01-04","12722114215735.23","12017196698561.10","1.059","0.961"
"2007-01-03","12783397658669.69","12002454166971.00","1.065","0.963"
"2006-12-29","12844717781758.38","12016857789788.91","1.069","0.963"
"2006-12-28","12877485607045.21","12071337374917.83","1.067","0.961"
"2006-12-27","12889796061324.56","12089214812650.65","1.066","0.961"
"2006-12-26","12805811828278.12","12004995982762.40","1.067","0.961"
"2006-12-22","12749417272043.17","11952973486231.83","1.067","0.961"
"2006-12-21","12813893970831.07","12016857789788.91","1.066","0.961"
"2006-12-20","12858266910862.23","12061170111752.24","1.066","0.961"
"2006-12-19","12886778551915.01","12078285004747.64","1.067","0.963"
"2006-12-18","12852455694164.10","12052273756482.36","1.066","0.961"
"2006-12-15","12903430536557.71","12091332992476.81","1.067","0.961"
"2006-12-14","12895868501165.18","12077776641589.36","1.068","0.961"
"2006-12-13","12791326320300.44","11973731648528.23","1.068","0.961"
"2006-12-12","12775539946907.87","11959751661675.55","1.068","0.961"
"2006-12-11","12789199192393.76","11972291286246.44","1.068","0.961"
"2006-12-08","12759078753219.87","11945178584471.55","1.068","0.961"
"2006-12-07","12734398459773.79","11923573150244.68","1.068","0.961"
"2006-12-06","12786665072538.32","11971105105543.79","1.068","0.961"
"2006-12-05","12799972483126.52","11986864363450.44","1.068","0.961"
"2006-12-04","12753743298574.89","11939078226572.20","1.068","0.961"
"2006-12-01","12646448366586.27","11833931780001.46","1.069","0.961"
"2006-11-30","12678638855722.88","11867144839675.70","1.068","0.963"
"2006-11-29","12661547276541.49","11857401212475.35","1.068","0.959"
"2006-11-28","12562193636919.26","11749289314147.98","1.069","0.959"
"2006-11-27","12518658224582.04","11708450807099.56","1.069","0.959"
"2006-11-24","12682429831884.38","11869856109853.19","1.068","0.959"
"2006-11-22","12727860303658.08","11913405887079.10","1.068","0.959"
"2006-11-21","12705296651289.32","11885615367759.84","1.069","0.959"
"2006-11-20","12674363861643.68","11866043386166.10","1.068","0.959"
"2006-11-17","12689194878545.81","11871974289679.35","1.069","0.959"
"2006-11-16","12670425636468.25","11859773573880.65","1.068","0.959"
"2006-11-15","12633917661820.17","11832745599298.81","1.068","0.957"
"2006-11-14","12601846525323.82","11804361989628.22","1.068","0.957"
"2006-11-13","12523677094289.90","11729802059747.28","1.068","0.957"
"2006-11-10","12485642258246.57","11699978087794.90","1.067","0.957"
"2006-11-09","12479110516342.58","11678203199181.94","1.069","0.961"
"2006-11-08","12520274565163.85","11740816594843.33","1.066","0.957"
"2006-11-07","12501236712060.76","11716415163245.93","1.067","0.957"
"2006-11-06","12482079543077.29","11690488642173.69","1.068","0.957"
"2006-11-03","12359189081020.66","11559330947337.67","1.069","0.959"
"2006-11-02","12363036359794.12","11585088014023.81","1.067","0.957"
"2006-11-01","12371048186787.10","11589070192097.00","1.067","0.957"
"2006-10-31","12454722676725.38","11674898838653.13","1.067","0.957"
"2006-10-30","12462307490891.09","11674814111460.08","1.067","0.957"
"2006-10-27","12463028680435.89","11669815207070.34","1.068","0.957"
"2006-10-26","12563371719160.54","11769284931706.96","1.067","0.957"
"2006-10-25","12512030927870.63","11711162077277.04","1.068","0.957"
"2006-10-24","12468748374110.00","11670154115842.52","1.068","0.957"
"2006-10-23","12468994615141.01","11667103936892.85","1.069","0.957"
"2006-10-20","12380608371534.67","11595763640347.68","1.068","0.957"
